row	col	cor	p	abs
Petroclostridium_xylanilyticum	Gemmiger_formicilis	0.480426	0.0	0.480426
Bacteroides_zhangwenhongii	Gemmiger_formicilis	-0.166806	0.0	0.166806
Intestinimonas_butyriciproducens	Gemmiger_formicilis	0.30654	0.0	0.30654
Clostridium_porci	Gemmiger_formicilis	0.200764	0.0	0.200764
Bacteroides_ovatus	Gemmiger_formicilis	-0.200869	0.0	0.200869
Bacteroides_timonensis	Gemmiger_formicilis	-0.10819	0.0	0.10819
Vallitalea_pronyensis	Gemmiger_formicilis	-0.142139	0.0	0.142139
Bacteroides_kribbi	Gemmiger_formicilis	0.149372	0.0	0.149372
Solibaculum_mannosilyticum	Gemmiger_formicilis	0.129707	0.0	0.129707
Yeguia_hominis	Gemmiger_formicilis	0.336513	0.0	0.336513
Ruminiclostridium_cellulolyticum	Gemmiger_formicilis	0.232691	0.0	0.232691
Lachnobacterium_bovis	Gemmiger_formicilis	-0.173385	0.0	0.173385
Alistipes_finegoldii	Gemmiger_formicilis	-0.100298	0.0	0.100298
Bacteroides_fragilis	Gemmiger_formicilis	-0.105603	0.0	0.105603
Clostridium_leptum	Gemmiger_formicilis	0.209347	0.0	0.209347
Butyricicoccus_faecihominis	Gemmiger_formicilis	-0.265412	0.0	0.265412
Anaerocolumna_jejuensis	Gemmiger_formicilis	-0.122919	0.0	0.122919
Blautia_phocaeensis	Gemmiger_formicilis	0.386317	0.0	0.386317
Colidextribacter_massiliensis	Gemmiger_formicilis	-0.115801	0.0	0.115801
Ruminococcus_lactaris	Gemmiger_formicilis	-0.12402	0.0	0.12402
Saccharofermentans_acetigenes	Gemmiger_formicilis	0.382077	0.0	0.382077
Victivallis_lenta	Gemmiger_formicilis	0.154707	0.0	0.154707
Ructibacterium_gallinarum	Gemmiger_formicilis	-0.101006	0.0	0.101006
Bifidobacterium_catenulatum	Gemmiger_formicilis	0.231506	0.0	0.231506
Coprococcus_catus	Gemmiger_formicilis	-0.25458	0.0	0.25458
Petrocella_atlantisensis	Gemmiger_formicilis	0.147151	0.0	0.147151
Anaeromassilibacillus_senegalensis	Gemmiger_formicilis	-0.339269	0.0	0.339269
Eubacterium_ventriosum	Gemmiger_formicilis	-0.270815	0.0	0.270815
Ruminococcus_albus	Gemmiger_formicilis	-0.137753	0.0	0.137753
Lawsonibacter_asaccharolyticus	Gemmiger_formicilis	0.214918	0.0	0.214918
Paramuribaculum_intestinale	Gemmiger_formicilis	0.213648	0.0	0.213648
Clostridium_transplantifaecale	Gemmiger_formicilis	-0.107426	0.0	0.107426
Clostridium_phoceensis	Gemmiger_formicilis	0.2023	0.0	0.2023
Salimesophilobacter_vulgaris	Gemmiger_formicilis	-0.338349	0.0	0.338349
Enterocloster_bolteae	Gemmiger_formicilis	-0.375068	0.0	0.375068
Roseburia_hominis	Gemmiger_formicilis	-0.158581	0.0	0.158581
Oscillibacter_valericigenes	Gemmiger_formicilis	-0.428621	0.0	0.428621
Herbinix_luporum	Gemmiger_formicilis	0.147337	0.0	0.147337
Hydrogeniiclostidium_mannosilyticum	Gemmiger_formicilis	0.271669	0.0	0.271669
Provencibacterium_massiliense	Gemmiger_formicilis	0.23039	0.0	0.23039
Pseudoclostridium_thermosuccinogenes	Gemmiger_formicilis	0.136315	0.0	0.136315
Fastidiosipila_sanguinis	Gemmiger_formicilis	0.218271	0.0	0.218271
Duncaniella_freteri	Gemmiger_formicilis	-0.174188	0.0	0.174188
Velocimicrobium_porci	Gemmiger_formicilis	-0.2726	0.0	0.2726
Anaerotruncus_rubiinfantis	Gemmiger_formicilis	-0.168422	0.0	0.168422
Eubacterium_oxidoreducens	Gemmiger_formicilis	-0.271628	0.0	0.271628
Gabonibacter_massiliensis	Gemmiger_formicilis	-0.129471	0.0	0.129471
Breznakia_pachnodae	Gemmiger_formicilis	-0.293385	0.0	0.293385
Holdemanella_biformis	Gemmiger_formicilis	-0.150027	0.0	0.150027
Faecalibacterium_prausnitzii	Phocaeicola_vulgatus	0.342994	0.0	0.342994
Vescimonas_coprocola	Phocaeicola_vulgatus	0.23893	0.0	0.23893
Faecalibacterium_duncaniae	Phocaeicola_vulgatus	0.3266	0.0	0.3266
Bacteroides_uniformis	Phocaeicola_vulgatus	0.269334	0.0	0.269334
Faecalibacterium_butyricigenerans	Phocaeicola_vulgatus	-0.286002	0.0	0.286002
Ruminococcus_bromii	Phocaeicola_vulgatus	0.124984	0.0	0.124984
Phocaeicola_dorei	Phocaeicola_vulgatus	-0.289453	0.0	0.289453
Eubacterium_coprostanoligenes	Phocaeicola_vulgatus	-0.14132	0.0	0.14132
Alistipes_putredinis	Phocaeicola_vulgatus	0.101648	0.0	0.101648
Ruminococcus_champanellensis	Phocaeicola_vulgatus	0.186003	0.0	0.186003
Parabacteroides_merdae	Phocaeicola_vulgatus	0.282948	0.0	0.282948
Intestinimonas_massiliensis	Phocaeicola_vulgatus	-0.282367	0.0	0.282367
Blautia_provencensis	Phocaeicola_vulgatus	0.123324	0.0	0.123324
Dorea_longicatena	Phocaeicola_vulgatus	0.132702	0.0	0.132702
Gehongia_tenuis	Phocaeicola_vulgatus	-0.225035	0.0	0.225035
Massilioclostridium_coli	Phocaeicola_vulgatus	-0.185154	0.0	0.185154
Pseudoruminococcus_massiliensis	Phocaeicola_vulgatus	-0.245599	0.0	0.245599
Bacteroides_stercoris	Phocaeicola_vulgatus	0.199207	0.0	0.199207
Flintibacter_butyricus	Phocaeicola_vulgatus	-0.269641	0.0	0.269641
Alkalibaculum_bacchi	Phocaeicola_vulgatus	-0.262554	0.0	0.262554
Dialister_invisus	Phocaeicola_vulgatus	-0.103533	0.0	0.103533
Phocaeicola_massiliensis	Phocaeicola_vulgatus	0.218991	0.0	0.218991
Congzhengia_minquanensis	Phocaeicola_vulgatus	0.124324	0.0	0.124324
Lachnoclostridium_edouardi	Phocaeicola_vulgatus	0.160896	0.0	0.160896
Sporobacter_termitidis	Phocaeicola_vulgatus	0.244695	0.0	0.244695
Bacteroides_caccae	Phocaeicola_vulgatus	0.183788	0.0	0.183788
Blautia_faecis	Phocaeicola_vulgatus	0.167921	0.0	0.167921
Metalysinibacillus_jejuensis	Phocaeicola_vulgatus	0.134027	0.0	0.134027
Parabacteroides_distasonis	Phocaeicola_vulgatus	0.210444	0.0	0.210444
Romboutsia_timonensis	Phocaeicola_vulgatus	-0.164933	0.0	0.164933
Ruminiclostridium_cellobioparum	Phocaeicola_vulgatus	0.103934	0.0	0.103934
Acutalibacter_muris	Phocaeicola_vulgatus	0.149235	0.0	0.149235
Escherichia_fergusonii	Phocaeicola_vulgatus	-0.126332	0.0	0.126332
Lactobacillus_rogosae	Phocaeicola_vulgatus	0.127213	0.0	0.127213
Kineothrix_alysoides	Phocaeicola_vulgatus	-0.115693	0.0	0.115693
Tepidibaculum_saccharolyticum	Phocaeicola_vulgatus	-0.158176	0.0	0.158176
Neglectibacter_timonensis	Phocaeicola_vulgatus	-0.196826	0.0	0.196826
Petroclostridium_xylanilyticum	Phocaeicola_vulgatus	-0.226967	0.0	0.226967
Ruminococcus_callidus	Phocaeicola_vulgatus	0.102214	0.0	0.102214
Bacteroides_zhangwenhongii	Phocaeicola_vulgatus	0.201086	0.0	0.201086
Intestinimonas_butyriciproducens	Phocaeicola_vulgatus	-0.223202	0.0	0.223202
Bacteroides_timonensis	Phocaeicola_vulgatus	0.103056	0.0	0.103056
Vallitalea_pronyensis	Phocaeicola_vulgatus	0.131493	0.0	0.131493
Bacteroides_kribbi	Phocaeicola_vulgatus	0.132514	0.0	0.132514
Solibaculum_mannosilyticum	Phocaeicola_vulgatus	-0.120503	0.0	0.120503
Yeguia_hominis	Phocaeicola_vulgatus	-0.160574	0.0	0.160574
Ruminiclostridium_cellulolyticum	Phocaeicola_vulgatus	-0.113531	0.0	0.113531
Lachnobacterium_bovis	Phocaeicola_vulgatus	0.160069	0.0	0.160069
Bacteroides_xylanisolvens	Phocaeicola_vulgatus	0.121402	0.0	0.121402
Butyricicoccus_faecihominis	Phocaeicola_vulgatus	0.122797	0.0	0.122797
Intestinibacter_bartlettii	Phocaeicola_vulgatus	-0.186624	0.0	0.186624
Blautia_phocaeensis	Phocaeicola_vulgatus	-0.242255	0.0	0.242255
Saccharofermentans_acetigenes	Phocaeicola_vulgatus	-0.300608	0.0	0.300608
Ructibacterium_gallinarum	Phocaeicola_vulgatus	0.148769	0.0	0.148769
Bifidobacterium_catenulatum	Phocaeicola_vulgatus	-0.111464	0.0	0.111464
Coprococcus_catus	Phocaeicola_vulgatus	0.11812	0.0	0.11812
Eubacterium_ventriosum	Phocaeicola_vulgatus	0.145866	0.0	0.145866
Bacteroides_cellulosilyticus	Phocaeicola_vulgatus	-0.102386	0.0	0.102386
Alistipes_senegalensis	Phocaeicola_vulgatus	-0.111914	0.0	0.111914
Paramuribaculum_intestinale	Phocaeicola_vulgatus	-0.122774	0.0	0.122774
Clostridium_transplantifaecale	Phocaeicola_vulgatus	0.13502	0.0	0.13502
Clostridium_phoceensis	Phocaeicola_vulgatus	-0.190439	0.0	0.190439
Hydrogeniiclostidium_mannosilyticum	Phocaeicola_vulgatus	-0.219705	0.0	0.219705
Provencibacterium_massiliense	Phocaeicola_vulgatus	-0.181296	0.0	0.181296
Pseudoclostridium_thermosuccinogenes	Phocaeicola_vulgatus	-0.163672	0.0	0.163672
Fastidiosipila_sanguinis	Phocaeicola_vulgatus	-0.179996	0.0	0.179996
Blautia_intestinalis	Phocaeicola_vulgatus	-0.138837	0.0	0.138837
Latilactobacillus_sakei	Phocaeicola_vulgatus	-0.106882	0.0	0.106882
Eubacterium_rectale	Faecalibacterium_prausnitzii	0.146662	0.0	0.146662
Vescimonas_coprocola	Faecalibacterium_prausnitzii	0.428143	0.0	0.428143
Faecalibacterium_duncaniae	Faecalibacterium_prausnitzii	0.698674	0.0	0.698674
Prevotella_copri	Faecalibacterium_prausnitzii	0.128015	0.0	0.128015
Bacteroides_uniformis	Faecalibacterium_prausnitzii	0.117432	0.0	0.117432
Phascolarctobacterium_faecium	Faecalibacterium_prausnitzii	-0.144825	0.0	0.144825
Faecalibacterium_butyricigenerans	Faecalibacterium_prausnitzii	-0.662561	0.0	0.662561
Ruminococcus_bromii	Faecalibacterium_prausnitzii	0.109725	0.0	0.109725
Phocaeicola_dorei	Faecalibacterium_prausnitzii	-0.102583	0.0	0.102583
Eubacterium_coprostanoligenes	Faecalibacterium_prausnitzii	-0.242565	0.0	0.242565
Faecalibacterium_longum	Faecalibacterium_prausnitzii	-0.104349	0.0	0.104349
Prevotella_hominis	Faecalibacterium_prausnitzii	-0.228456	0.0	0.228456
Fusicatenibacter_saccharivorans	Faecalibacterium_prausnitzii	0.230265	0.0	0.230265
Ruminococcus_champanellensis	Faecalibacterium_prausnitzii	0.363811	0.0	0.363811
Marseillibacter_massiliensis	Faecalibacterium_prausnitzii	-0.336517	0.0	0.336517
Akkermansia_muciniphila	Faecalibacterium_prausnitzii	0.149345	0.0	0.149345
Parabacteroides_merdae	Faecalibacterium_prausnitzii	0.213971	0.0	0.213971
Intestinimonas_massiliensis	Faecalibacterium_prausnitzii	-0.466177	0.0	0.466177
Blautia_provencensis	Faecalibacterium_prausnitzii	0.474903	0.0	0.474903
Dorea_longicatena	Faecalibacterium_prausnitzii	0.314821	0.0	0.314821
Gehongia_tenuis	Faecalibacterium_prausnitzii	-0.376847	0.0	0.376847
Massilioclostridium_coli	Faecalibacterium_prausnitzii	-0.329501	0.0	0.329501
Pseudoruminococcus_massiliensis	Faecalibacterium_prausnitzii	-0.458777	0.0	0.458777
Flintibacter_butyricus	Faecalibacterium_prausnitzii	-0.39748	0.0	0.39748
Alkalibaculum_bacchi	Faecalibacterium_prausnitzii	-0.487363	0.0	0.487363
Dialister_invisus	Faecalibacterium_prausnitzii	-0.253684	0.0	0.253684
Anaerostipes_hadrus	Faecalibacterium_prausnitzii	0.124632	0.0	0.124632
Pseudescherichia_vulneris	Faecalibacterium_prausnitzii	0.272108	0.0	0.272108
Phocaeicola_massiliensis	Faecalibacterium_prausnitzii	0.1352	0.0	0.1352
Congzhengia_minquanensis	Faecalibacterium_prausnitzii	0.406763	0.0	0.406763
Lachnoclostridium_edouardi	Faecalibacterium_prausnitzii	0.296363	0.0	0.296363
Sporobacter_termitidis	Faecalibacterium_prausnitzii	0.570709	0.0	0.570709
Guopingia_tenuis	Faecalibacterium_prausnitzii	-0.102663	0.0	0.102663
Bacteroides_caccae	Faecalibacterium_prausnitzii	0.197858	0.0	0.197858
Marasmitruncus_massiliensis	Faecalibacterium_prausnitzii	0.258334	0.0	0.258334
Blautia_faecis	Faecalibacterium_prausnitzii	0.485551	0.0	0.485551
Metalysinibacillus_jejuensis	Faecalibacterium_prausnitzii	0.438649	0.0	0.438649
Parabacteroides_distasonis	Faecalibacterium_prausnitzii	0.112366	0.0	0.112366
Romboutsia_timonensis	Faecalibacterium_prausnitzii	-0.193572	0.0	0.193572
Dysosmobacter_welbionis	Faecalibacterium_prausnitzii	-0.10844	0.0	0.10844
Acutalibacter_muris	Faecalibacterium_prausnitzii	0.361373	0.0	0.361373
Methanobrevibacter_smithii	Faecalibacterium_prausnitzii	0.232213	0.0	0.232213
Anaerobutyricum_hallii	Faecalibacterium_prausnitzii	0.273933	0.0	0.273933
Escherichia_fergusonii	Faecalibacterium_prausnitzii	-0.293933	0.0	0.293933
Kineothrix_alysoides	Faecalibacterium_prausnitzii	-0.238983	0.0	0.238983
Blautia_obeum	Faecalibacterium_prausnitzii	0.183799	0.0	0.183799
Wujia_chipingensis	Faecalibacterium_prausnitzii	0.100816	0.0	0.100816
Tepidibaculum_saccharolyticum	Faecalibacterium_prausnitzii	-0.280817	0.0	0.280817
Mediterraneibacter_faecis	Faecalibacterium_prausnitzii	0.273264	0.0	0.273264
Vallitalea_okinawensis	Faecalibacterium_prausnitzii	0.249244	0.0	0.249244
Neglectibacter_timonensis	Faecalibacterium_prausnitzii	-0.428197	0.0	0.428197
Petroclostridium_xylanilyticum	Faecalibacterium_prausnitzii	-0.54573	0.0	0.54573
Ruminococcus_callidus	Faecalibacterium_prausnitzii	0.234361	0.0	0.234361
Bacteroides_zhangwenhongii	Faecalibacterium_prausnitzii	0.431839	0.0	0.431839
Intestinimonas_butyriciproducens	Faecalibacterium_prausnitzii	-0.297523	0.0	0.297523
Bacteroides_ovatus	Faecalibacterium_prausnitzii	0.223977	0.0	0.223977
Bacteroides_timonensis	Faecalibacterium_prausnitzii	0.316247	0.0	0.316247
Vallitalea_pronyensis	Faecalibacterium_prausnitzii	0.365872	0.0	0.365872
Ruthenibacterium_lactatiformans	Faecalibacterium_prausnitzii	-0.141164	0.0	0.141164
Solibaculum_mannosilyticum	Faecalibacterium_prausnitzii	-0.144921	0.0	0.144921
Yeguia_hominis	Faecalibacterium_prausnitzii	-0.400617	0.0	0.400617
Ruminiclostridium_cellulolyticum	Faecalibacterium_prausnitzii	-0.307995	0.0	0.307995
Lachnobacterium_bovis	Faecalibacterium_prausnitzii	0.33828	0.0	0.33828
Bacteroides_xylanisolvens	Faecalibacterium_prausnitzii	0.169972	0.0	0.169972
Clostridium_leptum	Faecalibacterium_prausnitzii	-0.252374	0.0	0.252374
Butyricicoccus_faecihominis	Faecalibacterium_prausnitzii	0.288665	0.0	0.288665
Intestinibacter_bartlettii	Faecalibacterium_prausnitzii	-0.244597	0.0	0.244597
Anaerocolumna_jejuensis	Faecalibacterium_prausnitzii	0.236064	0.0	0.236064
Blautia_phocaeensis	Faecalibacterium_prausnitzii	-0.482245	0.0	0.482245
Colidextribacter_massiliensis	Faecalibacterium_prausnitzii	0.143286	0.0	0.143286
Ruminococcus_lactaris	Faecalibacterium_prausnitzii	0.333144	0.0	0.333144
Hominisplanchenecus_faecis	Faecalibacterium_prausnitzii	0.233917	0.0	0.233917
Saccharofermentans_acetigenes	Faecalibacterium_prausnitzii	-0.449555	0.0	0.449555
Victivallis_lenta	Faecalibacterium_prausnitzii	-0.188695	0.0	0.188695
Ructibacterium_gallinarum	Faecalibacterium_prausnitzii	0.405728	0.0	0.405728
Bifidobacterium_catenulatum	Faecalibacterium_prausnitzii	-0.263831	0.0	0.263831
Coprococcus_catus	Faecalibacterium_prausnitzii	0.251318	0.0	0.251318
Petrocella_atlantisensis	Faecalibacterium_prausnitzii	-0.118908	0.0	0.118908
Eubacterium_ventriosum	Faecalibacterium_prausnitzii	0.220316	0.0	0.220316
Bacteroides_cellulosilyticus	Faecalibacterium_prausnitzii	-0.314772	0.0	0.314772
Lawsonibacter_asaccharolyticus	Faecalibacterium_prausnitzii	-0.159631	0.0	0.159631
Alistipes_senegalensis	Faecalibacterium_prausnitzii	-0.184752	0.0	0.184752
Paramuribaculum_intestinale	Faecalibacterium_prausnitzii	-0.239524	0.0	0.239524
Clostridium_transplantifaecale	Faecalibacterium_prausnitzii	0.304581	0.0	0.304581
Prevotella_rara	Faecalibacterium_prausnitzii	-0.137417	0.0	0.137417
Clostridium_phoceensis	Faecalibacterium_prausnitzii	-0.296525	0.0	0.296525
Dialister_massiliensis	Faecalibacterium_prausnitzii	-0.130464	0.0	0.130464
Hydrogeniiclostidium_mannosilyticum	Faecalibacterium_prausnitzii	-0.299266	0.0	0.299266
Provencibacterium_massiliense	Faecalibacterium_prausnitzii	-0.338326	0.0	0.338326
Anaerocolumna_cellulosilytica	Faecalibacterium_prausnitzii	0.131267	0.0	0.131267
Pseudoclostridium_thermosuccinogenes	Faecalibacterium_prausnitzii	-0.187847	0.0	0.187847
Fastidiosipila_sanguinis	Faecalibacterium_prausnitzii	-0.259127	0.0	0.259127
Anaerotruncus_rubiinfantis	Faecalibacterium_prausnitzii	-0.211769	0.0	0.211769
Faecalibacterium_duncaniae	Eubacterium_rectale	0.1456	0.0	0.1456
Vescimonas_fastidiosa	Eubacterium_rectale	-0.147829	0.012	0.147829
Eubacterium_coprostanoligenes	Eubacterium_rectale	-0.113698	0.0	0.113698
Faecalibacterium_longum	Eubacterium_rectale	0.135671	0.0	0.135671
Fusicatenibacter_saccharivorans	Eubacterium_rectale	0.315616	0.0	0.315616
Akkermansia_muciniphila	Eubacterium_rectale	-0.113464	0.0	0.113464
Intestinimonas_massiliensis	Eubacterium_rectale	-0.104327	0.0	0.104327
Blautia_luti	Eubacterium_rectale	0.156631	0.0	0.156631
Gehongia_tenuis	Eubacterium_rectale	-0.126322	0.0	0.126322
Pseudoruminococcus_massiliensis	Eubacterium_rectale	-0.101922	0.0	0.101922
Lachnoclostridium_edouardi	Eubacterium_rectale	0.218434	0.0	0.218434
Guopingia_tenuis	Eubacterium_rectale	-0.220075	0.0	0.220075
Roseburia_intestinalis	Eubacterium_rectale	0.147506	0.0	0.147506
Roseburia_inulinivorans	Eubacterium_rectale	0.203989	0.0	0.203989
Methanobrevibacter_smithii	Eubacterium_rectale	-0.105191	0.0	0.105191
Lactobacillus_rogosae	Eubacterium_rectale	0.183607	0.0	0.183607
Ruminococcus_callidus	Eubacterium_rectale	0.132321	0.0	0.132321
Lachnospira_pectinoschiza	Eubacterium_rectale	0.154485	0.0	0.154485
Coprococcus_comes	Eubacterium_rectale	0.105526	0.0	0.105526
Intestinimonas_butyriciproducens	Eubacterium_rectale	-0.117251	0.0	0.117251
Clostridium_porci	Eubacterium_rectale	0.168036	0.0	0.168036
Ruthenibacterium_lactatiformans	Eubacterium_rectale	-0.157217	0.0	0.157217
Bacteroides_kribbi	Eubacterium_rectale	0.117551	0.0	0.117551
Luoshenia_tenuis	Eubacterium_rectale	-0.198713	0.0	0.198713
Butyricicoccus_faecihominis	Eubacterium_rectale	0.135723	0.0	0.135723
Ruminococcus_lactaris	Eubacterium_rectale	0.113897	0.0	0.113897
Hominisplanchenecus_faecis	Eubacterium_rectale	0.11863	0.0	0.11863
Ructibacterium_gallinarum	Eubacterium_rectale	0.119248	0.0	0.119248
Anaeromassilibacillus_senegalensis	Eubacterium_rectale	-0.111764	0.0	0.111764
Parabacteroides_goldsteinii	Eubacterium_rectale	-0.105853	0.0	0.105853
Clostridium_phoceensis	Eubacterium_rectale	-0.106433	0.0	0.106433
Fastidiosipila_sanguinis	Eubacterium_rectale	-0.150643	0.0	0.150643
Latilactobacillus_sakei	Eubacterium_rectale	-0.115543	0.0	0.115543
Faecalibacterium_duncaniae	Vescimonas_coprocola	0.346824	0.0	0.346824
Bacteroides_uniformis	Vescimonas_coprocola	0.177394	0.0	0.177394
Faecalibacterium_butyricigenerans	Vescimonas_coprocola	-0.337585	0.0	0.337585
Ruminococcus_bromii	Vescimonas_coprocola	0.109446	0.0	0.109446
Faecalibacterium_longum	Vescimonas_coprocola	-0.120521	0.0	0.120521
Alistipes_putredinis	Vescimonas_coprocola	0.123088	0.0	0.123088
Prevotella_hominis	Vescimonas_coprocola	-0.12426	0.0	0.12426
Ruminococcus_champanellensis	Vescimonas_coprocola	0.232517	0.0	0.232517
Marseillibacter_massiliensis	Vescimonas_coprocola	-0.10867	0.0	0.10867
Akkermansia_muciniphila	Vescimonas_coprocola	0.226564	0.0	0.226564
Parabacteroides_merdae	Vescimonas_coprocola	0.15494	0.0	0.15494
Intestinimonas_massiliensis	Vescimonas_coprocola	-0.135199	0.0	0.135199
Blautia_luti	Vescimonas_coprocola	-0.137236	0.0	0.137236
Blautia_provencensis	Vescimonas_coprocola	0.118731	0.0	0.118731
Massilioclostridium_coli	Vescimonas_coprocola	-0.195294	0.0	0.195294
Pseudoruminococcus_massiliensis	Vescimonas_coprocola	-0.226778	0.0	0.226778
Flintibacter_butyricus	Vescimonas_coprocola	-0.161562	0.0	0.161562
Alkalibaculum_bacchi	Vescimonas_coprocola	-0.247957	0.0	0.247957
Dialister_invisus	Vescimonas_coprocola	-0.186927	0.0	0.186927
Pseudescherichia_vulneris	Vescimonas_coprocola	0.123	0.0	0.123
Congzhengia_minquanensis	Vescimonas_coprocola	0.280165	0.0	0.280165
Lachnoclostridium_edouardi	Vescimonas_coprocola	0.135534	0.0	0.135534
Sporobacter_termitidis	Vescimonas_coprocola	0.422606	0.0	0.422606
Bacteroides_caccae	Vescimonas_coprocola	0.18368	0.0	0.18368
Marasmitruncus_massiliensis	Vescimonas_coprocola	0.150534	0.0	0.150534
Streptococcus_thermophilus	Vescimonas_coprocola	-0.243394	0.0	0.243394
Blautia_faecis	Vescimonas_coprocola	0.239718	0.0	0.239718
Metalysinibacillus_jejuensis	Vescimonas_coprocola	0.333584	0.0	0.333584
Roseburia_intestinalis	Vescimonas_coprocola	-0.165743	0.0	0.165743
Romboutsia_timonensis	Vescimonas_coprocola	-0.268078	0.0	0.268078
Alistipes_shahii	Vescimonas_coprocola	0.175005	0.0	0.175005
Acutalibacter_muris	Vescimonas_coprocola	0.190063	0.0	0.190063
Methanobrevibacter_smithii	Vescimonas_coprocola	0.227336	0.0	0.227336
Escherichia_fergusonii	Vescimonas_coprocola	-0.119591	0.0	0.119591
Clostridium_saudiense	Vescimonas_coprocola	-0.140369	0.0	0.140369
Lactobacillus_rogosae	Vescimonas_coprocola	-0.106318	0.012	0.106318
Kineothrix_alysoides	Vescimonas_coprocola	-0.125774	0.0	0.125774
Tepidibaculum_saccharolyticum	Vescimonas_coprocola	-0.155255	0.0	0.155255
Mediterraneibacter_faecis	Vescimonas_coprocola	0.105233	0.0	0.105233
Vallitalea_okinawensis	Vescimonas_coprocola	0.166244	0.0	0.166244
Neglectibacter_timonensis	Vescimonas_coprocola	-0.15304	0.0	0.15304
Petroclostridium_xylanilyticum	Vescimonas_coprocola	-0.31246	0.0	0.31246
Ruminococcus_callidus	Vescimonas_coprocola	0.119124	0.0	0.119124
Bacteroides_zhangwenhongii	Vescimonas_coprocola	0.263228	0.0	0.263228
Bacteroides_timonensis	Vescimonas_coprocola	0.196933	0.0	0.196933
Vallitalea_pronyensis	Vescimonas_coprocola	0.203655	0.0	0.203655
Yeguia_hominis	Vescimonas_coprocola	-0.19769	0.0	0.19769
Ruminiclostridium_cellulolyticum	Vescimonas_coprocola	-0.119477	0.0	0.119477
Lachnobacterium_bovis	Vescimonas_coprocola	0.230305	0.0	0.230305
Luoshenia_tenuis	Vescimonas_coprocola	0.17274	0.0	0.17274
